date,title,description,source,url,content
2025-02-12T16:58:00Z,Trump’s Proposed Chip Tariffs Threaten AI—and the Entire Stock Market,Trump’s Proposed Chip Tariffs Threaten AI—and the Entire Stock Market,MarketWatch,https://finnhub.io/api/news?id=e5ae0f5511b0486f62308632ba030aaf250f5b02d7d94a81830cadda99d222bd,Trump’s Proposed Chip Tariffs Threaten AI—and the Entire Stock Market
2025-02-12T14:09:00Z,Janus Henderson Balanced Fund Q4 2024 Commentary,The Fund returned 0.07% and the S&P 500Â® Index returned 2.41%. The Bloomberg U.S. Aggregate Bond Index returned -3.06%. The Balanced Index returned 0.21%.,SeekingAlpha,https://finnhub.io/api/news?id=c150bfa408f56f48d21243ea076ee229e085b3b708084760e096fdc024d226f0,The Fund returned 0.07% and the S&P 500Â® Index returned 2.41%. The Bloomberg U.S. Aggregate Bond Index returned -3.06%. The Balanced Index returned 0.21%.
2025-02-12T13:28:41Z,"Apple Interested In Making Humanoid Robot, Top Analyst Says","Apple Interested In Making Humanoid Robot, Top Analyst Says",DowJones,https://finnhub.io/api/news?id=f6e3a7d221ea117e2050db660831d7a0272a62abc48b388575b4ff06d1d44533,"Apple Interested In Making Humanoid Robot, Top Analyst Says"
2025-02-12T13:23:14Z,Apple: Still Too Expensive For My Liking,"Apple shares drop 9% in 2025 amid valuation concerns, despite strong fundamentals and growth in Services. Check out my key insights and challenges on AAPL stock.",SeekingAlpha,https://finnhub.io/api/news?id=bcb05d377b3504f4b554b871202667f997eea28c3b53ced36f53b360aac02101,"Apple shares drop 9% in 2025 amid valuation concerns, despite strong fundamentals and growth in Services. Check out my key insights and challenges on AAPL stock."
2025-02-12T11:45:00Z,Alibaba Stock Surges on Apple Collaboration Reported. Why China Tech Is Back in Style.,Alibaba Stock Surges on Apple Collaboration Reported. Why China Tech Is Back in Style.,MarketWatch,https://finnhub.io/api/news?id=b3026d9e10cf90e7eba48ea20fd96a54f45baad60e2fd1e904f2483e98338c55,Alibaba Stock Surges on Apple Collaboration Reported. Why China Tech Is Back in Style.
2025-02-12T11:41:24Z,Alibaba Stock Rallies To Two-Year High After Apple AI News,Alibaba Stock Rallies To Two-Year High After Apple AI News,DowJones,https://finnhub.io/api/news?id=c86e4367292edd3f89277c3cddffc7bf822654d2479bc123af30efe078fcba02,Alibaba Stock Rallies To Two-Year High After Apple AI News
2025-02-12T10:00:00Z,Biggest Gains in Financial Strength in the Management Top 250,Biggest Gains in Financial Strength in the Management Top 250,DowJones,https://finnhub.io/api/news?id=9e09d445619367827c9b819b5b563cb4b2c93f696d2994b9661f0a8b552c2091,Biggest Gains in Financial Strength in the Management Top 250
2025-02-12T09:44:53Z,Berkshire Hathaway Puts Cash Reserves To Work Buying This Warren Buffett Favorite,Berkshire Hathaway Puts Cash Reserves To Work Buying This Warren Buffett Favorite,DowJones,https://finnhub.io/api/news?id=c321dcbef19da816723505f60023a5b6f74eb03f4baa6f3ccb02ac5e31b9f5c4,Berkshire Hathaway Puts Cash Reserves To Work Buying This Warren Buffett Favorite
2025-02-12T09:31:08Z,Research Shows Warning Signs For Apple,"Apple Inc. faces risks in a high P/E market with large debt exposure, predicting a -6.5% dip in downturns. Click for our updated view of AAPL stock post earnings.",SeekingAlpha,https://finnhub.io/api/news?id=507e0e17abf5a4de9f843c308620a1f072c7b0821e85dd09c88d8a2310037ede,"Apple Inc. faces risks in a high P/E market with large debt exposure, predicting a -6.5% dip in downturns. Click for our updated view of AAPL stock post earnings."
2025-02-12T07:03:00Z,Apple and Alibaba’s Marriage of Convenience Highlights a Big Tech Shift. Here’s Why and 5 Other Things to Know Today.,Apple and Alibaba’s Marriage of Convenience Highlights a Big Tech Shift. Here’s Why and 5 Other Things to Know Today.,MarketWatch,https://finnhub.io/api/news?id=d442434b8d53316d2cf18c831bfa9976e6e47ed509b36850f9e466673b6c90ec,Apple and Alibaba’s Marriage of Convenience Highlights a Big Tech Shift. Here’s Why and 5 Other Things to Know Today.
2025-02-12T06:42:00Z,Alibaba’s stock gets boost from reported Apple Intelligence partnership,Alibaba’s stock gets boost from reported Apple Intelligence partnership,MarketWatch,https://finnhub.io/api/news?id=df5fc0de2696cca03f555ba27a7562f9d33428b41fe163b109a993b408b9a373,Alibaba’s stock gets boost from reported Apple Intelligence partnership
2025-02-12T05:42:00Z,Chinese Battery Giant CATL Applies for Hong Kong Listing,"The world’s largest maker of EV batteries has applied for a secondary listing in Hong Kong, joining the ranks of Chinese companies looking to tap the city’s fundraising markets.",Yahoo,https://finnhub.io/api/news?id=69be8533184445976ddb865456d6d8b612e5ac3c1455bc0b1e8eba6d5ebf5670,"The world’s largest maker of EV batteries has applied for a secondary listing in Hong Kong, joining the ranks of Chinese companies looking to tap the city’s fundraising markets."
2025-02-12T05:29:00Z,Alibaba Shares Surge After Progress in Apple Partnership,Alibaba’s shares surged as the e-commerce giant made progress in its partnership with Apple to roll out artificial-intelligence features in China.,Yahoo,https://finnhub.io/api/news?id=761f2a7a681094221078cf107fb8d189a601c2946406f34213fa74057767960c,Alibaba’s shares surged as the e-commerce giant made progress in its partnership with Apple to roll out artificial-intelligence features in China.
2025-02-12T04:30:57Z,"Apple: Slow Growth, High Valuation",Appleâs Services segment achieved a record in revenue in Q1'25. Read why Google and Meta Platforms are better picks for investors than AAPL stock.,SeekingAlpha,https://finnhub.io/api/news?id=0b3573c4dd0c21dc72e732907433d40216c602f941fe0537412307e7595371c2,Appleâs Services segment achieved a record in revenue in Q1'25. Read why Google and Meta Platforms are better picks for investors than AAPL stock.
2025-02-12T04:00:00Z,America’s Most Famous Stock-Market Measure Is More Broken Than Usual,"The Dow Jones Industrial Average draws outsize attention, presenting a distorted picture of what’s going on with stocks.",Yahoo,https://finnhub.io/api/news?id=e58f2de57a61cc41664a5fd6ddf0751c189c0538bae1dc6f29bbd6c147454252,"The Dow Jones Industrial Average draws outsize attention, presenting a distorted picture of what’s going on with stocks."
2025-02-12T03:00:00Z,AST SpaceMobile Is a Hot Satellite Cellphone Stock. Is It Late for the Sky?,AST SpaceMobile Is a Hot Satellite Cellphone Stock. Is It Late for the Sky?,MarketWatch,https://finnhub.io/api/news?id=519c3bf4162bd6f0991d15317eee66f336094fa228860e0c71bebc1354400458,AST SpaceMobile Is a Hot Satellite Cellphone Stock. Is It Late for the Sky?
2025-02-12T02:47:54Z,Alibaba’s Shares Soar After Investors Buy iPhone AI Hopes,"(Bloomberg) -- Alibaba Group Holding Ltd.’s stock surged as much as 8.6% after the Information reported that Apple Inc. is working with the e-commerce pioneer to roll out artificial intelligence features in China. Most Read from BloombergSaudi Arabia’s Neom Signs $5 Billion Deal for AI Data CenterNice Airport, If You Can Get to It: No Subway, No Highway, No BridgeSin puente y sin metro: el nuevo aeropuerto de Lima es una debacleThe Forgotten French Architect Who Rebuilt MarseilleIn New Orleans,",Yahoo,https://finnhub.io/api/news?id=66273ec8522616bb4209f583ce129b02c39994722728db042a175245ffcc8c50,"(Bloomberg) -- Alibaba Group Holding Ltd.’s stock surged as much as 8.6% after the Information reported that Apple Inc. is working with the e-commerce pioneer to roll out artificial intelligence features in China. Most Read from BloombergSaudi Arabia’s Neom Signs $5 Billion Deal for AI Data CenterNice Airport, If You Can Get to It: No Subway, No Highway, No BridgeSin puente y sin metro: el nuevo aeropuerto de Lima es una debacleThe Forgotten French Architect Who Rebuilt MarseilleIn New Orleans,"
2025-02-12T02:19:00Z,China’s Xi Is Building Economic Fortress Against U.S. Pressure,"As President Trump turns up the heat on Beijing, China is trying to become more technologically self-sufficient, but its efforts have a significant cost.",Yahoo,https://finnhub.io/api/news?id=fceab13cc9a0092166326dcd669e9a7fd64aba87521317215f6b41d9bcfe5298,"As President Trump turns up the heat on Beijing, China is trying to become more technologically self-sufficient, but its efforts have a significant cost."
2025-02-12T02:10:00Z,Fidelity Growth Company Fund Q4 2024 Review,"For Q4 2024, Fidelity Growth Company Fund's Retail Class (FDGRX) shares gained 7.52%, outpacing the benchmark.Click here to read the full commentary. ",SeekingAlpha,https://finnhub.io/api/news?id=dfb0f15a0b3745e674ebc58df7cd875465346341698746e1ce11df135f749273,"For Q4 2024, Fidelity Growth Company Fund's Retail Class (FDGRX) shares gained 7.52%, outpacing the benchmark.Click here to read the full commentary. "
2025-02-13T22:40:26Z,Tracking Jeremy Grantham's GMO Capital Portfolio - Q4 2024 Update,GMO's portfolio update highlights key stock adjustments and forecasts a promising 9.6% return for International Deep Value assets. See more here.,SeekingAlpha,https://finnhub.io/api/news?id=7fee116fab786340e0e08cc4d8e405c129a8999c0cd921f1dac302c5b6a50dcf,GMO's portfolio update highlights key stock adjustments and forecasts a promising 9.6% return for International Deep Value assets. See more here.
2025-02-13T22:14:00Z,Apple and Google Restore TikTok to Mobile App Stores,Apple and Google Restore TikTok to Mobile App Stores,DowJones,https://finnhub.io/api/news?id=7a0db86e24bbed8ed05a7cd5712a1b02ece657890cee58d158661c288330456f,Apple and Google Restore TikTok to Mobile App Stores
2025-02-13T17:21:00Z,AppLovin and Meta Show Strength in Ads. These Are the Risks.,AppLovin and Meta Show Strength in Ads. These Are the Risks.,MarketWatch,https://finnhub.io/api/news?id=8628d2ce5cba30bae7fe9035d170e8f3c0f66ebd2aaa3b54a132f8870667758b,AppLovin and Meta Show Strength in Ads. These Are the Risks.
2025-02-13T16:53:02Z,Implications Of A U.S. Sovereign Wealth Fund,Explore President Trump's plan for a U.S. Sovereign Wealth Fund.,SeekingAlpha,https://finnhub.io/api/news?id=9fa201b18b198e72c20c6a8f2425d65e871af01b1dbbdd6ee8a34c7e00537f42,Explore President Trump's plan for a U.S. Sovereign Wealth Fund.
2025-02-13T15:09:00Z,"NVIDIA Corp., Cisco share gains lead Dow's 350-point climb","NVIDIA Corp., Cisco share gains lead Dow's 350-point climb",MarketWatch,https://finnhub.io/api/news?id=03d8ea94dbaca298056f7ca5a8256dc5218af6f04130ba719479255997cfcad5,"NVIDIA Corp., Cisco share gains lead Dow's 350-point climb"
2025-02-13T14:04:00Z,"Cisco, NVIDIA Corp. share gains lead Dow's nearly 250-point jump","Cisco, NVIDIA Corp. share gains lead Dow's nearly 250-point jump",MarketWatch,https://finnhub.io/api/news?id=f21a9de0aaaab51fa9b6824d90ad54d01e5d4da28fd16a9e92447a14204a5fc3,"Cisco, NVIDIA Corp. share gains lead Dow's nearly 250-point jump"
2025-02-13T14:01:00Z,Janus Henderson Forty Fund Q4 2024 Commentary,The Fund returned 2.18% and the Russell 1000Â® Growth Index returned 7.07%. Stock selection in the industrials and consumer staples sectors contributed to relative performance.,SeekingAlpha,https://finnhub.io/api/news?id=dd52700e6e009d34fbcf28986b397d0b17c430653db9b4a20af29ed485704a10,The Fund returned 2.18% and the Russell 1000Â® Growth Index returned 7.07%. Stock selection in the industrials and consumer staples sectors contributed to relative performance.
2025-02-13T13:57:00Z,How the Stock Market Could Avoid a Bloodbath,How the Stock Market Could Avoid a Bloodbath,MarketWatch,https://finnhub.io/api/news?id=20f214d99010f6a45367aa5aec730ef207c7899a7401342ebab321c0229cb67b,How the Stock Market Could Avoid a Bloodbath
2025-02-13T13:28:36Z,"Big Tech ETF up sharply, beating S&P 500","Big Tech ETF up sharply, beating S&P 500",MarketWatch,https://finnhub.io/api/news?id=6635270959340d97b695f6272e5faee632e682de50687e92a5e4d5d825b098cf,"Big Tech ETF up sharply, beating S&P 500"
2025-02-13T13:06:00Z,Leaked Audio: Here’s What JPMorgan CEO Dimon Said About Hiring and Remote Work,Leaked Audio: Here’s What JPMorgan CEO Dimon Said About Hiring and Remote Work,MarketWatch,https://finnhub.io/api/news?id=bd36a555ce1b3bfe84bcba928b7b75197c1f2b9b825f8977d1a43935dcff01c2,Leaked Audio: Here’s What JPMorgan CEO Dimon Said About Hiring and Remote Work
2025-02-13T12:13:00Z,Trump Axes Global Minimum Tax. How Big Tech Could Lose.,Trump Axes Global Minimum Tax. How Big Tech Could Lose.,MarketWatch,https://finnhub.io/api/news?id=d8cd04db7c6a3413ca3716bc86c26a103815f4dab093c2146532621ab1a719ad,Trump Axes Global Minimum Tax. How Big Tech Could Lose.
2025-02-13T12:00:00Z,"DeepSeek Isn't New, Nvidia Concerns, Downgrading AMD + 3 Semi Caps","Sara Awad from Tech Stock Pros and investing group Tech Contrarians, explains the DeepSeek story and contextualizes Nvidia concerns.",SeekingAlpha,https://finnhub.io/api/news?id=204262c3d5dc555e8dc4d7c58a903e08044c6db48de75eb47e2ede8cca54b07c,"Sara Awad from Tech Stock Pros and investing group Tech Contrarians, explains the DeepSeek story and contextualizes Nvidia concerns."
2025-02-13T10:40:00Z,"Dow's nearly 125-point rally highlighted by gains in NVIDIA Corp., Cisco stocks","Dow's nearly 125-point rally highlighted by gains in NVIDIA Corp., Cisco stocks",MarketWatch,https://finnhub.io/api/news?id=d2a8fe4858376da670d4d5215294df7fa54a3879e8d7086a7c6f22fbfd7124d1,"Dow's nearly 125-point rally highlighted by gains in NVIDIA Corp., Cisco stocks"
2025-02-13T09:43:00Z,Baidu and Alibaba Battle for AI Supremacy. What It Means for the Stocks.,Baidu and Alibaba Battle for AI Supremacy. What It Means for the Stocks.,MarketWatch,https://finnhub.io/api/news?id=68e11f8933da2e339da441c80778bdd8521e9fbc6b8f1ca97880706de2c7d368,Baidu and Alibaba Battle for AI Supremacy. What It Means for the Stocks.
2025-02-13T09:01:00Z,Alibaba: Don't End Up Being The Greater Fool (Rating Downgrade),"I missed the 60% Alibaba rally as I dithered, while hanging on to Pinduoduo stock, and lessons were learned. Check out my latest thesis on BABA stock here.",SeekingAlpha,https://finnhub.io/api/news?id=646e2a73ecba2594e1e68db45356734302c218bc1ff7643982ef6d294158f8ab,"I missed the 60% Alibaba rally as I dithered, while hanging on to Pinduoduo stock, and lessons were learned. Check out my latest thesis on BABA stock here."
2025-02-13T07:00:00Z,Janus Henderson Concentrated Growth Managed Account Q4 2024 Commentary,The Janus Henderson Concentrated Growth Managed Account Portfolio returned 2.44% (gross) and the Russell 1000Â® Growth Index returned 7.07%. Click here to read the full commentary. ,SeekingAlpha,https://finnhub.io/api/news?id=0a8cede172010270d416f5847ee5e78ae77cfaf4b663649f7d663c8ab02bf57f,The Janus Henderson Concentrated Growth Managed Account Portfolio returned 2.44% (gross) and the Russell 1000Â® Growth Index returned 7.07%. Click here to read the full commentary. 
